Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2013;101552;92561
01-04-2013;104743;93254
02-04-2013;102497;91062
03-04-2013;102940;91537
04-04-2013;97459;88474
05-04-2013;98835;89943
06-04-2013;100889;91904
07-04-2013;100948;89433
08-04-2013;102491;91082
09-04-2013;102734;91330
10-04-2013;101844;90875
11-04-2013;101348;90081
12-04-2013;99838;88420
13-04-2013;99753;90388
14-04-2013;98584;89335
15-04-2013;100461;89259
16-04-2013;101200;89968
17-04-2013;99488;88364
18-04-2013;100281;88967
19-04-2013;99480;88155
20-04-2013;95667;86666
21-04-2013;94030;85099
22-04-2013;95949;84582
23-04-2013;96525;85122
24-04-2013;96291;85988
25-04-2013;96299;84856
26-04-2013;95293;83853
27-04-2013;90185;81433
28-04-2013;88440;79612
29-04-2013;96072;84645
