Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2017;493879;503654
01-06-2017;485596;496787
02-06-2017;499190;495816
03-06-2017;486441;487758
04-06-2017;478881;485957
05-06-2017;485200;498468
06-06-2017;481997;493884
07-06-2017;481024;493942
08-06-2017;470943;490738
09-06-2017;470354;489493
10-06-2017;462300;481905
11-06-2017;457940;478400
12-06-2017;459168;479659
13-06-2017;470705;487939
14-06-2017;468653;488293
15-06-2017;476221;487523
16-06-2017;470978;489183
17-06-2017;456566;481245
18-06-2017;440706;478632
19-06-2017;465725;490798
20-06-2017;465633;490466
21-06-2017;484938;493010
22-06-2017;487968;494856
23-06-2017;486384;494236
24-06-2017;477609;482124
25-06-2017;475326;480593
26-06-2017;490646;493945
27-06-2017;475161;482242
28-06-2017;471655;487968
29-06-2017;481923;491142
