Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2012;81924;73158
02-10-2012;78453;71167
03-10-2012;80986;73488
04-10-2012;81944;74376
05-10-2012;84100;76752
06-10-2012;81903;74501
07-10-2012;83036;75626
08-10-2012;90022;79870
09-10-2012;89037;78638
10-10-2012;92160;81534
11-10-2012;92619;81889
12-10-2012;94373;83163
13-10-2012;86973;79281
14-10-2012;86263;81266
15-10-2012;90161;85663
16-10-2012;89317;84419
17-10-2012;91997;87315
18-10-2012;90501;85838
19-10-2012;91968;87244
20-10-2012;89396;84878
21-10-2012;90193;85527
22-10-2012;94959;90645
23-10-2012;92990;88562
24-10-2012;93912;89371
25-10-2012;91001;86302
26-10-2012;91329;86617
27-10-2012;89516;84831
28-10-2012;92354;87567
29-10-2012;95256;90611
30-10-2012;96286;91466
