Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2016;536165;562950
01-09-2016;532169;557988
02-09-2016;533845;561276
03-09-2016;503916;535050
04-09-2016;520508;529075
05-09-2016;576441;569999
06-09-2016;578513;566069
07-09-2016;572104;570014
08-09-2016;575889;573253
09-09-2016;583166;576776
10-09-2016;560108;548879
11-09-2016;552057;542600
12-09-2016;585343;580000
13-09-2016;618227;582855
14-09-2016;626489;594121
15-09-2016;622512;601406
16-09-2016;624836;608295
17-09-2016;608038;582300
18-09-2016;598626;579933
19-09-2016;659879;635507
20-09-2016;668728;641243
21-09-2016;676890;644428
22-09-2016;687092;658588
23-09-2016;684118;652429
24-09-2016;659115;617452
25-09-2016;651579;606175
26-09-2016;702862;649057
27-09-2016;713369;655822
28-09-2016;712559;652904
29-09-2016;705719;657659
