Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2014;250832;280850
02-10-2014;258160;289122
03-10-2014;257505;291909
04-10-2014;236055;272650
05-10-2014;240508;268626
06-10-2014;264842;295257
07-10-2014;254921;301681
08-10-2014;263164;304442
09-10-2014;267949;304840
10-10-2014;267546;302362
11-10-2014;244016;278195
12-10-2014;240886;265868
13-10-2014;263783;294646
14-10-2014;253125;293897
15-10-2014;262974;296851
16-10-2014;268537;301089
17-10-2014;273239;308336
18-10-2014;266775;291194
19-10-2014;279822;288713
20-10-2014;304695;320917
21-10-2014;305450;324160
22-10-2014;313293;322237
23-10-2014;321481;329790
24-10-2014;336011;332952
25-10-2014;332119;316506
26-10-2014;315732;306860
27-10-2014;319454;329912
28-10-2014;315531;327525
29-10-2014;309894;323317
30-10-2014;310438;316604
