Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2014;2374109;2336782
01-09-2014;2458652;2439778
02-09-2014;2509645;2480481
03-09-2014;2531488;2503817
04-09-2014;2537241;2508707
05-09-2014;2519305;2495344
06-09-2014;2436033;2405964
07-09-2014;2402109;2374454
08-09-2014;2527608;2502916
09-09-2014;2536751;2511371
10-09-2014;2547966;2519705
11-09-2014;2549820;2522320
12-09-2014;2556006;2527393
13-09-2014;2471866;2436280
14-09-2014;2457083;2418592
15-09-2014;2574468;2547396
16-09-2014;2587812;2559181
17-09-2014;2616247;2581833
18-09-2014;2646624;2609708
19-09-2014;2652475;2619733
20-09-2014;2562122;2522239
21-09-2014;2511625;2474427
22-09-2014;2629169;2600652
23-09-2014;2642689;2612506
24-09-2014;2654222;2626856
25-09-2014;2681828;2645434
26-09-2014;2685328;2648906
27-09-2014;2601674;2561173
28-09-2014;2564972;2527223
29-09-2014;2689328;2657101
