Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2019;103328;87029
01-06-2019;98685;84019
02-06-2019;99330;84499
03-06-2019;101888;87160
04-06-2019;100055;85695
05-06-2019;99217;84794
06-06-2019;100683;86326
07-06-2019;99593;85402
08-06-2019;97942;83804
09-06-2019;98095;83796
10-06-2019;100658;86328
11-06-2019;100138;85780
12-06-2019;100770;86266
13-06-2019;102946;88848
14-06-2019;102539;88416
15-06-2019;100297;86111
16-06-2019;97343;83102
17-06-2019;100186;85930
18-06-2019;101341;86969
19-06-2019;101022;86544
20-06-2019;102281;87883
21-06-2019;100276;86333
22-06-2019;97052;83285
23-06-2019;96797;82712
24-06-2019;101325;86931
25-06-2019;100848;86535
26-06-2019;101443;87166
27-06-2019;99451;85314
28-06-2019;98450;84268
29-06-2019;96275;82086
