Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2015;683712;688623
01-04-2015;690433;691935
02-04-2015;695259;684850
03-04-2015;697888;683169
04-04-2015;682304;643566
05-04-2015;654218;627624
06-04-2015;672630;667427
07-04-2015;679355;656462
08-04-2015;673853;654422
09-04-2015;693234;662489
10-04-2015;688255;649418
11-04-2015;649888;605114
12-04-2015;599448;564610
13-04-2015;619054;607613
14-04-2015;613921;625198
15-04-2015;621089;631909
16-04-2015;631210;644101
17-04-2015;626209;632566
18-04-2015;613249;602773
19-04-2015;604007;598255
20-04-2015;631836;647670
21-04-2015;638647;646305
22-04-2015;636981;640249
23-04-2015;633963;639932
24-04-2015;627337;632637
25-04-2015;599653;595331
26-04-2015;574841;578520
27-04-2015;594993;608318
28-04-2015;585764;591321
29-04-2015;551441;575298
