Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2019;94296;85159
02-07-2019;93617;84684
03-07-2019;94566;85538
04-07-2019;93511;84579
05-07-2019;92607;83696
06-07-2019;90686;81691
07-07-2019;90635;81822
08-07-2019;98347;88623
09-07-2019;104051;89949
10-07-2019;102506;88676
11-07-2019;102581;88743
12-07-2019;102738;88519
13-07-2019;98690;84409
14-07-2019;97666;83190
15-07-2019;100207;85229
16-07-2019;102705;87475
17-07-2019;103295;87941
18-07-2019;101812;86588
19-07-2019;101609;86358
20-07-2019;99654;84807
21-07-2019;100311;85663
22-07-2019;104464;89647
23-07-2019;106032;91486
24-07-2019;102775;88228
25-07-2019;104032;89545
26-07-2019;102770;88279
27-07-2019;101084;86596
28-07-2019;101442;86892
29-07-2019;102314;87487
30-07-2019;103020;88000
