Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2019;358935;351290
30-01-2019;356229;351089
31-01-2019;352530;351368
01-02-2019;352583;347054
02-02-2019;342439;332702
03-02-2019;333606;324532
04-02-2019;351029;346573
05-02-2019;351293;349374
06-02-2019;350371;349776
07-02-2019;349219;348934
08-02-2019;353643;342937
09-02-2019;344498;329309
10-02-2019;342053;320518
11-02-2019;354745;346203
12-02-2019;354663;345291
13-02-2019;353859;347359
14-02-2019;350545;342928
15-02-2019;352014;340521
16-02-2019;337393;320632
17-02-2019;330694;312426
18-02-2019;347906;334697
19-02-2019;353427;342625
20-02-2019;345558;341608
21-02-2019;343328;339635
22-02-2019;343380;335952
23-02-2019;340687;320151
24-02-2019;336794;318426
25-02-2019;347444;342092
26-02-2019;342392;338372
27-02-2019;343543;338223
