Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2017;697158;699653
02-03-2017;699679;700795
03-03-2017;705597;699519
04-03-2017;689861;659904
05-03-2017;683046;654029
06-03-2017;709219;701779
07-03-2017;723412;694772
08-03-2017;692162;645126
09-03-2017;707248;676397
10-03-2017;713609;677838
11-03-2017;708413;649407
12-03-2017;685437;637189
13-03-2017;720587;678047
14-03-2017;718692;674865
15-03-2017;714606;675483
16-03-2017;716934;680837
17-03-2017;713568;678396
18-03-2017;687700;649356
19-03-2017;683205;645416
20-03-2017;721876;685746
21-03-2017;729659;677110
22-03-2017;712777;670719
23-03-2017;710152;667261
24-03-2017;714950;671610
25-03-2017;714421;644859
26-03-2017;692528;631283
27-03-2017;716813;680111
28-03-2017;711695;684369
29-03-2017;718153;679685
30-03-2017;711102;685228
