Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2012;233225;240663
02-12-2012;226935;236135
03-12-2012;239612;248634
04-12-2012;242802;249534
05-12-2012;244338;253918
06-12-2012;246562;255259
07-12-2012;248845;256164
08-12-2012;243604;250681
09-12-2012;242180;248535
10-12-2012;253976;265861
11-12-2012;261782;272233
12-12-2012;264861;276803
13-12-2012;262339;280717
14-12-2012;266531;283912
15-12-2012;257891;281136
16-12-2012;262558;281807
17-12-2012;271839;302317
18-12-2012;284994;309601
19-12-2012;283661;310613
20-12-2012;296359;312734
21-12-2012;298580;309980
22-12-2012;278587;300490
23-12-2012;268368;291871
24-12-2012;291343;307912
25-12-2012;295120;312695
26-12-2012;288613;305651
27-12-2012;276216;292800
28-12-2012;255954;281553
29-12-2012;243711;274492
30-12-2012;236018;269676
