Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2016;616960;622861
02-12-2016;627463;631132
03-12-2016;631041;639472
04-12-2016;609037;636262
05-12-2016;626494;640140
06-12-2016;625602;639015
07-12-2016;638556;641227
08-12-2016;641960;642709
09-12-2016;638862;639232
10-12-2016;630684;635485
11-12-2016;622253;632592
12-12-2016;630079;644828
13-12-2016;634502;645481
14-12-2016;639195;641417
15-12-2016;626938;634622
16-12-2016;635311;638212
17-12-2016;637422;636028
18-12-2016;641680;635863
19-12-2016;657182;653690
20-12-2016;657058;655076
21-12-2016;662938;658922
22-12-2016;676366;669923
23-12-2016;681714;675637
24-12-2016;671297;670988
25-12-2016;651001;661363
26-12-2016;652505;663666
27-12-2016;657941;660016
28-12-2016;660248;658760
29-12-2016;661706;653002
30-12-2016;648305;645955
