Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2018;3365421;3350801
02-03-2018;3342048;3323211
03-03-2018;3276875;3231721
04-03-2018;3220870;3175437
05-03-2018;3303212;3284867
06-03-2018;3283741;3268937
07-03-2018;3268112;3252008
08-03-2018;3126059;3089492
09-03-2018;3142007;3101775
10-03-2018;3164542;3117924
11-03-2018;3143176;3097081
12-03-2018;3239178;3214598
13-03-2018;3218355;3200510
14-03-2018;3212508;3196896
15-03-2018;3209740;3193047
16-03-2018;3190777;3177126
17-03-2018;3131352;3095100
18-03-2018;3079923;3043354
19-03-2018;3175164;3160187
20-03-2018;3153026;3137628
21-03-2018;3147742;3131602
22-03-2018;3124238;3114397
23-03-2018;3129870;3113381
24-03-2018;3070757;3021916
25-03-2018;3022511;2977058
26-03-2018;3086064;3068748
27-03-2018;3078351;3066791
28-03-2018;3078494;3067979
29-03-2018;3083703;3068113
30-03-2018;3076217;3059211
