Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2011;111210;107043
30-01-2011;109196;105157
31-01-2011;109360;105428
01-02-2011;107422;103645
02-02-2011;107187;103274
03-02-2011;105848;101891
04-02-2011;104506;100563
05-02-2011;102601;98685
06-02-2011;101643;97712
07-02-2011;105819;101711
08-02-2011;107940;103907
09-02-2011;109059;104808
10-02-2011;109618;105263
11-02-2011;110092;105885
12-02-2011;109343;105103
13-02-2011;107853;103660
14-02-2011;110866;106922
15-02-2011;108134;103934
16-02-2011;106229;102165
17-02-2011;108146;103863
18-02-2011;107234;103055
19-02-2011;105344;101026
20-02-2011;103880;99529
21-02-2011;103718;99325
22-02-2011;102096;97571
23-02-2011;100248;96075
24-02-2011;99841;95995
25-02-2011;103755;99950
26-02-2011;102598;98682
27-02-2011;101269;97405
