Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2018;259716;241329
02-10-2018;257108;241719
03-10-2018;250615;241746
04-10-2018;248372;243557
05-10-2018;255838;249300
06-10-2018;245571;248233
07-10-2018;240278;246803
08-10-2018;248550;253615
09-10-2018;246206;249373
10-10-2018;247566;250852
11-10-2018;248929;248098
12-10-2018;247381;251678
13-10-2018;252342;248226
14-10-2018;254914;244552
15-10-2018;265673;256932
16-10-2018;259100;255522
17-10-2018;264010;256070
18-10-2018;261778;256055
19-10-2018;259655;256826
20-10-2018;251142;251266
21-10-2018;243460;244823
22-10-2018;259917;259069
23-10-2018;256736;260081
24-10-2018;251613;265361
25-10-2018;256869;268355
26-10-2018;258706;271808
27-10-2018;260126;265152
28-10-2018;255859;259166
29-10-2018;258146;266691
30-10-2018;262853;267150
