Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2016;259609;264524
01-11-2016;264672;270949
02-11-2016;270956;276372
03-11-2016;267892;273624
04-11-2016;252691;263187
05-11-2016;250452;257180
06-11-2016;250774;255025
07-11-2016;261332;262927
08-11-2016;252914;255051
09-11-2016;252886;251501
10-11-2016;257115;248666
11-11-2016;260999;246873
12-11-2016;257337;247563
13-11-2016;255592;247003
14-11-2016;273060;260918
15-11-2016;273980;267147
16-11-2016;282169;276449
17-11-2016;290629;282866
18-11-2016;292729;283513
19-11-2016;275544;278281
20-11-2016;270971;276810
21-11-2016;286071;289193
22-11-2016;290908;294381
23-11-2016;295765;296183
24-11-2016;300742;295991
25-11-2016;297079;292690
26-11-2016;280995;282156
27-11-2016;268948;272579
28-11-2016;270036;277770
29-11-2016;274909;280397
