Дата;Генерация, МВт*ч;Потребление, МВт*ч
29-01-2013;251863;273809
30-01-2013;248890;277064
31-01-2013;243201;275818
01-02-2013;241680;273835
02-02-2013;232684;263909
03-02-2013;223739;256747
04-02-2013;238891;264873
05-02-2013;240307;266376
06-02-2013;236174;269762
07-02-2013;235938;269031
08-02-2013;234606;265618
09-02-2013;232508;256948
10-02-2013;223855;249626
11-02-2013;233919;262564
12-02-2013;232982;266001
13-02-2013;232233;264288
14-02-2013;229076;262843
15-02-2013;233234;264792
16-02-2013;229574;257852
17-02-2013;225582;255182
18-02-2013;239267;266817
19-02-2013;242230;268988
20-02-2013;248207;269076
21-02-2013;246394;266503
22-02-2013;241641;265427
23-02-2013;229808;256712
24-02-2013;226296;256282
25-02-2013;236699;267200
26-02-2013;239090;266450
27-02-2013;235530;263531
