Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2012;678841;705383
31-01-2012;680063;708429
01-02-2012;683507;713940
02-02-2012;686342;711507
03-02-2012;675842;698036
04-02-2012;663790;678949
05-02-2012;657742;672830
06-02-2012;665701;682287
07-02-2012;665572;677576
08-02-2012;656750;673211
09-02-2012;652125;676284
10-02-2012;655818;677358
11-02-2012;649104;667211
12-02-2012;648828;663161
13-02-2012;651075;673646
14-02-2012;648525;669041
15-02-2012;646927;665643
16-02-2012;646061;666053
17-02-2012;647789;670319
18-02-2012;638728;658639
19-02-2012;628362;653363
20-02-2012;644039;668904
21-02-2012;641987;668264
22-02-2012;638629;661683
23-02-2012;623220;642707
24-02-2012;629701;650882
25-02-2012;623668;646081
26-02-2012;622720;640280
27-02-2012;629365;649676
28-02-2012;634519;650104
