Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2018;328779;277093
01-04-2018;313159;270501
02-04-2018;314409;283311
03-04-2018;307085;281058
04-04-2018;301868;273912
05-04-2018;292473;272050
06-04-2018;292719;269381
07-04-2018;289475;262263
08-04-2018;290620;253711
09-04-2018;283287;261435
10-04-2018;283392;263650
11-04-2018;294629;263816
12-04-2018;288437;263413
13-04-2018;292463;261314
14-04-2018;292772;251101
15-04-2018;282945;246024
16-04-2018;286351;255161
17-04-2018;288945;257717
18-04-2018;288850;258246
19-04-2018;285244;254721
20-04-2018;284547;256823
21-04-2018;285106;254134
22-04-2018;294255;251333
23-04-2018;288293;257952
24-04-2018;285687;256893
25-04-2018;289486;257169
26-04-2018;289505;254290
27-04-2018;292780;254241
28-04-2018;287833;251379
29-04-2018;285859;242486
