Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2013;618896;619721
02-07-2013;617422;618703
03-07-2013;624477;619127
04-07-2013;629683;619000
05-07-2013;612818;622176
06-07-2013;614548;610415
07-07-2013;612283;603280
08-07-2013;636346;619356
09-07-2013;637841;619841
10-07-2013;632934;618997
11-07-2013;641428;621544
12-07-2013;640076;621167
13-07-2013;620478;607154
14-07-2013;622827;603583
15-07-2013;647559;624542
16-07-2013;651055;623636
17-07-2013;645548;620996
18-07-2013;640998;619368
19-07-2013;634787;621513
20-07-2013;621093;607239
21-07-2013;607499;602770
22-07-2013;635010;624888
23-07-2013;638416;624166
24-07-2013;636163;625908
25-07-2013;636503;627441
26-07-2013;648063;628007
27-07-2013;625916;610548
28-07-2013;610097;605568
29-07-2013;627057;625829
30-07-2013;632234;626831
