Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2020;601422;625797
02-10-2020;604048;627290
03-10-2020;596283;607824
04-10-2020;578489;598080
05-10-2020;611150;629454
06-10-2020;622167;631825
07-10-2020;641722;639361
08-10-2020;637072;640290
09-10-2020;626810;648131
10-10-2020;611126;621168
11-10-2020;616029;611245
12-10-2020;633075;650401
13-10-2020;623278;641209
14-10-2020;616102;639265
15-10-2020;619141;640448
16-10-2020;629660;661977
17-10-2020;638123;651481
18-10-2020;632584;649362
19-10-2020;660193;684574
20-10-2020;667818;698068
21-10-2020;673335;702731
22-10-2020;684044;702223
23-10-2020;676772;689540
24-10-2020;643811;656180
25-10-2020;630299;646496
26-10-2020;671008;682737
27-10-2020;683340;684408
28-10-2020;683277;688246
29-10-2020;687247;690031
30-10-2020;699507;698271
