Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2014;276908;239860
02-01-2014;285632;248033
03-01-2014;288588;255579
04-01-2014;289936;257932
05-01-2014;288433;257207
06-01-2014;290512;255690
07-01-2014;287467;251562
08-01-2014;299119;258477
09-01-2014;307356;273320
10-01-2014;308486;279655
11-01-2014;317473;277017
12-01-2014;316245;274270
13-01-2014;321740;291408
14-01-2014;325783;294648
15-01-2014;333385;298794
16-01-2014;341883;301091
17-01-2014;344580;305131
18-01-2014;347266;297100
19-01-2014;338075;293155
20-01-2014;349867;311002
21-01-2014;350056;310677
22-01-2014;357815;312007
23-01-2014;360764;315737
24-01-2014;358885;315648
25-01-2014;344219;303533
26-01-2014;346795;296579
27-01-2014;358164;314014
28-01-2014;360010;318962
29-01-2014;363004;322239
30-01-2014;359206;323406
