Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2018;3016798;2981610
01-04-2018;2956271;2919125
02-04-2018;3032017;3010375
03-04-2018;3023072;3003333
04-04-2018;3000290;2980718
05-04-2018;2977631;2959081
06-04-2018;2949457;2929524
07-04-2018;2886352;2845498
08-04-2018;2792329;2748880
09-04-2018;2868089;2853204
10-04-2018;2855495;2839389
11-04-2018;2875081;2859371
12-04-2018;2869869;2857350
13-04-2018;2852640;2843877
14-04-2018;2797232;2763845
15-04-2018;2737103;2709387
16-04-2018;2800099;2791599
17-04-2018;2781234;2772801
18-04-2018;2821008;2809788
19-04-2018;2829010;2815240
20-04-2018;2815155;2805643
21-04-2018;2751486;2722608
22-04-2018;2724146;2698066
23-04-2018;2810950;2798006
24-04-2018;2812047;2799325
25-04-2018;2792878;2782992
26-04-2018;2786399;2772348
27-04-2018;2757148;2746276
28-04-2018;2718938;2711544
29-04-2018;2634161;2605247
