Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2012;215707;195663
02-07-2012;226301;208789
03-07-2012;226740;207155
04-07-2012;226145;205419
05-07-2012;221877;205932
06-07-2012;227542;206838
07-07-2012;219806;195974
08-07-2012;216031;193705
09-07-2012;236024;207999
10-07-2012;235556;207881
11-07-2012;231869;206816
12-07-2012;235293;205789
13-07-2012;235167;206906
14-07-2012;223053;196835
15-07-2012;216453;194542
16-07-2012;234684;207739
17-07-2012;233532;207518
18-07-2012;238164;207023
19-07-2012;233587;208407
20-07-2012;229085;205268
21-07-2012;218800;196277
22-07-2012;218253;191200
23-07-2012;235258;206549
24-07-2012;232598;207787
25-07-2012;229657;205362
26-07-2012;237788;207109
27-07-2012;240794;207541
28-07-2012;236768;198266
29-07-2012;230459;195695
30-07-2012;240641;209581
