Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2016;705680;716617
01-04-2016;702215;715191
02-04-2016;684032;704556
03-04-2016;681060;697367
04-04-2016;697375;712845
05-04-2016;692363;715969
06-04-2016;700136;717736
07-04-2016;702068;717596
08-04-2016;697316;711943
09-04-2016;678458;695222
10-04-2016;667008;688564
11-04-2016;689833;703155
12-04-2016;680475;698371
13-04-2016;674980;693531
14-04-2016;674144;688707
15-04-2016;667955;687215
16-04-2016;653609;667309
17-04-2016;627342;656539
18-04-2016;667750;677548
19-04-2016;650083;670436
20-04-2016;649619;672576
21-04-2016;652136;670030
22-04-2016;673424;673623
23-04-2016;655868;662542
24-04-2016;642887;655866
25-04-2016;668293;672982
26-04-2016;666410;668389
27-04-2016;670215;675541
28-04-2016;664576;678927
29-04-2016;662924;675801
