Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-01-2016;598885;602087
02-01-2016;614424;625407
03-01-2016;631911;633924
04-01-2016;634617;636795
05-01-2016;636235;641196
06-01-2016;633074;642033
07-01-2016;631977;633944
08-01-2016;649481;645494
09-01-2016;651432;649797
10-01-2016;656651;655698
11-01-2016;663863;672701
12-01-2016;657444;667605
13-01-2016;649576;662068
14-01-2016;651293;658093
15-01-2016;664010;667210
16-01-2016;666519;669268
17-01-2016;678712;671800
18-01-2016;683419;684639
19-01-2016;674940;683548
20-01-2016;685898;688284
21-01-2016;678320;687052
22-01-2016;677053;681751
23-01-2016;674673;672730
24-01-2016;668583;667526
25-01-2016;674041;674066
26-01-2016;668217;669908
27-01-2016;666883;672343
28-01-2016;671762;678490
29-01-2016;663308;678183
30-01-2016;655552;668613
