Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2013;649092;656846
02-05-2013;646475;655752
03-05-2013;642840;655577
04-05-2013;645424;658075
05-05-2013;628462;644883
06-05-2013;667450;667003
07-05-2013;672452;666408
08-05-2013;665143;667011
09-05-2013;637313;643814
10-05-2013;650318;650479
11-05-2013;655881;658234
12-05-2013;658399;655035
13-05-2013;677923;669332
14-05-2013;667009;657321
15-05-2013;672483;661227
16-05-2013;667549;662258
17-05-2013;667781;661169
18-05-2013;647884;650935
19-05-2013;645157;646991
20-05-2013;670567;659462
21-05-2013;659865;664951
22-05-2013;653045;669695
23-05-2013;648218;657341
24-05-2013;657745;651959
25-05-2013;637711;635631
26-05-2013;629102;622921
27-05-2013;647680;637575
28-05-2013;641615;634621
29-05-2013;634129;633584
30-05-2013;643589;634012
