Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2016;751156;755911
01-11-2016;764505;755155
02-11-2016;752742;758482
03-11-2016;750044;765254
04-11-2016;743899;749147
05-11-2016;747842;747878
06-11-2016;748892;743705
07-11-2016;774268;770941
08-11-2016;777813;774460
09-11-2016;784500;772167
10-11-2016;779270;775642
11-11-2016;783405;776509
12-11-2016;757214;762212
13-11-2016;736840;759883
14-11-2016;770308;791241
15-11-2016;780627;802064
16-11-2016;791449;812479
17-11-2016;801310;812837
18-11-2016;800274;814692
19-11-2016;798654;800817
20-11-2016;777505;797833
21-11-2016;801331;812769
22-11-2016;808380;798238
23-11-2016;795852;790371
24-11-2016;794217;787834
25-11-2016;790475;785824
26-11-2016;785348;771788
27-11-2016;770884;768557
28-11-2016;792828;789802
29-11-2016;778641;783522
