Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2017;333049;284219
02-03-2017;325102;281268
03-03-2017;321593;281156
04-03-2017;324915;274759
05-03-2017;328747;272903
06-03-2017;329979;286675
07-03-2017;333273;288868
08-03-2017;326189;271723
09-03-2017;329920;281265
10-03-2017;324402;282471
11-03-2017;311007;272131
12-03-2017;312262;267674
13-03-2017;311051;279370
14-03-2017;308078;276016
15-03-2017;302520;276579
16-03-2017;299351;271227
17-03-2017;299978;276133
18-03-2017;296125;266103
19-03-2017;292692;262660
20-03-2017;305978;274203
21-03-2017;308320;271788
22-03-2017;302920;271352
23-03-2017;300819;269379
24-03-2017;300266;268700
25-03-2017;305444;264169
26-03-2017;305654;263391
27-03-2017;304568;272977
28-03-2017;301948;272613
29-03-2017;302115;273762
30-03-2017;306600;274047
