Дата;Генерация, МВт*ч;Потребление, МВт*ч
30-01-2012;3455898;3397916
31-01-2012;3489772;3437209
01-02-2012;3547349;3477177
02-02-2012;3558471;3484885
03-02-2012;3543275;3469976
04-02-2012;3427621;3327418
05-02-2012;3355263;3256990
06-02-2012;3474875;3410092
07-02-2012;3493395;3421044
08-02-2012;3483175;3415555
09-02-2012;3487477;3420631
10-02-2012;3490661;3419493
11-02-2012;3389817;3299071
12-02-2012;3337441;3249764
13-02-2012;3479523;3412320
14-02-2012;3446215;3381299
15-02-2012;3391443;3323791
16-02-2012;3368795;3306748
17-02-2012;3367174;3300915
18-02-2012;3270504;3192613
19-02-2012;3204798;3145220
20-02-2012;3340690;3294904
21-02-2012;3334963;3279952
22-02-2012;3287884;3226217
23-02-2012;3131933;3057855
24-02-2012;3197740;3142516
25-02-2012;3131745;3058732
26-02-2012;3078562;3011492
27-02-2012;3203577;3144639
28-02-2012;3219067;3152071
