Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2018;91108;78811
02-08-2018;89054;76732
03-08-2018;87248;75117
04-08-2018;84030;71877
05-08-2018;83445;71226
06-08-2018;85578;73914
07-08-2018;87590;75984
08-08-2018;87624;75952
09-08-2018;87361;75961
10-08-2018;85421;73800
11-08-2018;83608;72012
12-08-2018;83574;71530
13-08-2018;86515;74372
14-08-2018;86259;74933
15-08-2018;85147;74909
16-08-2018;84782;72718
17-08-2018;84554;72354
18-08-2018;78535;71758
19-08-2018;82811;72879
20-08-2018;87454;75242
21-08-2018;89002;76962
22-08-2018;88493;76378
23-08-2018;88543;76593
24-08-2018;86869;74836
25-08-2018;85213;72947
26-08-2018;83537;71452
27-08-2018;86403;74211
28-08-2018;87920;75640
29-08-2018;89578;77308
30-08-2018;89169;76926
