Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2013;656887;640623
01-04-2013;688289;684569
02-04-2013;692104;666894
03-04-2013;676994;663716
04-04-2013;648861;658306
05-04-2013;668052;658600
06-04-2013;636539;621720
07-04-2013;618375;608654
08-04-2013;671191;649527
09-04-2013;673226;647417
10-04-2013;661252;643651
11-04-2013;669566;640605
12-04-2013;655170;635769
13-04-2013;622286;597118
14-04-2013;591478;582696
15-04-2013;618770;616591
16-04-2013;610719;610232
17-04-2013;595432;600859
18-04-2013;581486;596119
19-04-2013;572617;587345
20-04-2013;560132;554856
21-04-2013;545637;551651
22-04-2013;587577;602217
23-04-2013;606020;605841
24-04-2013;619770;613809
25-04-2013;614621;610581
26-04-2013;609609;603063
27-04-2013;573940;569245
28-04-2013;564025;552691
29-04-2013;604410;585496
