Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2015;304150;322975
02-12-2015;300460;323535
03-12-2015;299469;323346
04-12-2015;300898;322682
05-12-2015;283465;303931
06-12-2015;274845;293837
07-12-2015;292219;319266
08-12-2015;290434;319830
09-12-2015;292589;322765
10-12-2015;302261;323728
11-12-2015;315158;323458
12-12-2015;317935;309619
13-12-2015;312034;298836
14-12-2015;324010;325488
15-12-2015;328961;328291
16-12-2015;348314;333745
17-12-2015;359332;337431
18-12-2015;363890;339761
19-12-2015;355270;325281
20-12-2015;334130;309011
21-12-2015;343107;329686
22-12-2015;338462;326893
23-12-2015;333116;324247
24-12-2015;335617;324422
25-12-2015;344095;324959
26-12-2015;330960;311954
27-12-2015;331962;299738
28-12-2015;349343;321713
29-12-2015;355873;321127
30-12-2015;367362;321021
