Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2011;632557;631881
01-09-2011;625763;624283
02-09-2011;635899;629373
03-09-2011;612972;609736
04-09-2011;610701;605859
05-09-2011;632558;626087
06-09-2011;629336;628855
07-09-2011;634512;631131
08-09-2011;646567;636338
09-09-2011;653073;639517
10-09-2011;626976;625208
11-09-2011;619195;623427
12-09-2011;641356;647373
13-09-2011;642578;649939
14-09-2011;645440;650120
15-09-2011;647521;647553
16-09-2011;656850;644908
17-09-2011;642819;630227
18-09-2011;632512;624305
19-09-2011;656952;649431
20-09-2011;657105;662638
21-09-2011;672339;674557
22-09-2011;683361;676705
23-09-2011;677748;676778
24-09-2011;653796;656368
25-09-2011;625728;641950
26-09-2011;674098;674153
27-09-2011;679519;673295
28-09-2011;677747;680643
29-09-2011;685118;683681
