Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2011;793453;771170
02-12-2011;790862;776621
03-12-2011;771950;762426
04-12-2011;763436;755408
05-12-2011;797738;773734
06-12-2011;797358;769704
07-12-2011;789379;766970
08-12-2011;797913;774728
09-12-2011;790299;777453
10-12-2011;764770;763312
11-12-2011;762973;762864
12-12-2011;799400;794461
13-12-2011;803140;793821
14-12-2011;815103;807091
15-12-2011;815494;809749
16-12-2011;825763;804344
17-12-2011;782053;775804
18-12-2011;767724;763935
19-12-2011;808606;792999
20-12-2011;814554;793962
21-12-2011;819225;788871
22-12-2011;814468;783986
23-12-2011;810387;785365
24-12-2011;787135;763733
25-12-2011;759490;756025
26-12-2011;799852;790620
27-12-2011;800888;787536
28-12-2011;786854;772955
29-12-2011;778843;763015
30-12-2011;761603;752619
