Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2014;99838;91024
01-11-2014;101393;92788
02-11-2014;102377;93902
03-11-2014;100753;92524
04-11-2014;99621;91196
05-11-2014;99468;90986
06-11-2014;100502;92200
07-11-2014;100752;92166
08-11-2014;100161;91758
09-11-2014;100069;91413
10-11-2014;101563;92997
11-11-2014;101810;93362
12-11-2014;105234;97660
13-11-2014;104292;100454
14-11-2014;108424;100643
15-11-2014;106682;98510
16-11-2014;106450;98676
17-11-2014;110846;103113
18-11-2014;111951;104153
19-11-2014;110633;102757
20-11-2014;110072;102144
21-11-2014;109706;101821
22-11-2014;107405;99519
23-11-2014;107448;99488
24-11-2014;111336;102304
25-11-2014;110591;101727
26-11-2014;110452;100980
27-11-2014;109859;99734
28-11-2014;113208;102961
29-11-2014;111133;101003
