Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2016;87450;73861
01-06-2016;86164;72411
02-06-2016;86230;72453
03-06-2016;85725;71950
04-06-2016;84383;70738
05-06-2016;85236;71552
06-06-2016;85243;72568
07-06-2016;88641;75005
08-06-2016;89760;76042
09-06-2016;89246;75695
10-06-2016;86813;73697
11-06-2016;75553;72688
12-06-2016;72946;70133
13-06-2016;71929;69001
14-06-2016;73847;70874
15-06-2016;74313;71469
16-06-2016;75515;72610
17-06-2016;72974;70158
18-06-2016;71050;68328
19-06-2016;70006;67193
20-06-2016;72063;69188
21-06-2016;70234;67334
22-06-2016;72674;69857
23-06-2016;71822;69115
24-06-2016;74229;71497
25-06-2016;73191;70556
26-06-2016;71094;68340
27-06-2016;84064;70701
28-06-2016;84853;71340
29-06-2016;85707;72172
