Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2014;248777;259691
02-07-2014;250479;264797
03-07-2014;252123;264123
04-07-2014;266759;264474
05-07-2014;234492;244260
06-07-2014;226701;234210
07-07-2014;259458;259377
08-07-2014;260694;261522
09-07-2014;258573;262603
10-07-2014;257701;262517
11-07-2014;252555;261592
12-07-2014;242105;242828
13-07-2014;242420;234454
14-07-2014;261210;258688
15-07-2014;259714;260017
16-07-2014;265354;262268
17-07-2014;256032;262601
18-07-2014;245256;255108
19-07-2014;221146;237188
20-07-2014;218856;229448
21-07-2014;250912;252020
22-07-2014;252664;255190
23-07-2014;254037;255035
24-07-2014;255631;255878
25-07-2014;252648;254306
26-07-2014;238584;239247
27-07-2014;235972;232166
28-07-2014;265894;249923
29-07-2014;269902;255740
30-07-2014;271269;258923
