Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2011;574064;589039
01-11-2011;571920;589602
02-11-2011;575647;593142
03-11-2011;581202;594254
04-11-2011;569347;578887
05-11-2011;553199;571544
06-11-2011;556963;573383
07-11-2011;581283;593476
08-11-2011;581247;595586
09-11-2011;584739;603395
10-11-2011;594543;613238
11-11-2011;595369;619330
12-11-2011;587937;610182
13-11-2011;589180;605096
14-11-2011;598098;620263
15-11-2011;607701;627371
16-11-2011;611731;631560
17-11-2011;615343;631138
18-11-2011;613955;632308
19-11-2011;605530;621696
20-11-2011;594618;614971
21-11-2011;611026;632748
22-11-2011;608568;632374
23-11-2011;609274;631529
24-11-2011;616566;636982
25-11-2011;624555;644235
26-11-2011;612318;631882
27-11-2011;603870;630431
28-11-2011;621266;644535
29-11-2011;623277;645318
