Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2020;665227;680472
02-03-2020;692840;719919
03-03-2020;693584;721168
04-03-2020;690887;716820
05-03-2020;686281;714461
06-03-2020;680629;710277
07-03-2020;652353;668922
08-03-2020;635862;644652
09-03-2020;653952;652083
10-03-2020;683741;690246
11-03-2020;678663;691014
12-03-2020;675505;689511
13-03-2020;681959;697104
14-03-2020;677392;669204
15-03-2020;671628;677101
16-03-2020;696411;709724
17-03-2020;664966;698059
18-03-2020;652705;692830
19-03-2020;663814;688016
20-03-2020;668370;691425
21-03-2020;662806;679988
22-03-2020;647262;676485
23-03-2020;687791;716073
24-03-2020;661627;711396
25-03-2020;655972;700167
26-03-2020;658982;685349
27-03-2020;637868;672558
28-03-2020;582295;632119
29-03-2020;559918;615438
30-03-2020;581522;639174
