Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2014;226077;234707
01-09-2014;234602;251017
02-09-2014;241381;262815
03-09-2014;241115;267326
04-09-2014;242079;269296
05-09-2014;225692;264661
06-09-2014;211409;246192
07-09-2014;198189;239069
08-09-2014;230631;261423
09-09-2014;228936;264731
10-09-2014;228351;264879
11-09-2014;234896;265109
12-09-2014;238982;267039
13-09-2014;232418;248677
14-09-2014;227116;243487
15-09-2014;251035;268407
16-09-2014;245574;269911
17-09-2014;258121;275186
18-09-2014;264388;282281
19-09-2014;258606;279301
20-09-2014;235990;257359
21-09-2014;228765;247117
22-09-2014;248476;271516
23-09-2014;241357;273397
24-09-2014;241305;273192
25-09-2014;251321;272290
26-09-2014;251858;269545
27-09-2014;238543;252010
28-09-2014;227374;246688
29-09-2014;240938;270968
