Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2020;516405;543608
02-08-2020;519674;534866
03-08-2020;553880;567094
04-08-2020;555474;573985
05-08-2020;560989;580693
06-08-2020;582982;587303
07-08-2020;585020;583685
08-08-2020;561164;555451
09-08-2020;540695;546148
10-08-2020;574734;582350
11-08-2020;580137;580342
12-08-2020;583001;578372
13-08-2020;575754;580544
14-08-2020;568872;578889
15-08-2020;539040;552686
16-08-2020;527805;543710
17-08-2020;566125;574330
18-08-2020;569028;575653
19-08-2020;572386;576381
20-08-2020;568306;580518
21-08-2020;572749;581662
22-08-2020;553790;559619
23-08-2020;552598;550196
24-08-2020;585570;584672
25-08-2020;590427;586056
26-08-2020;601936;589675
27-08-2020;589237;587237
28-08-2020;579194;589913
29-08-2020;570413;560685
30-08-2020;561155;557768
