Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2020;562207;565754
02-10-2020;568763;568064
03-10-2020;567639;562130
04-10-2020;570314;561183
05-10-2020;571466;570005
06-10-2020;557744;572360
07-10-2020;561855;576513
08-10-2020;563187;578546
09-10-2020;566612;581772
10-10-2020;562187;578104
11-10-2020;566122;576792
12-10-2020;573837;585720
13-10-2020;573537;583413
14-10-2020;576583;580060
15-10-2020;577166;579042
16-10-2020;574009;577600
17-10-2020;577060;572304
18-10-2020;572601;569174
19-10-2020;585897;586549
20-10-2020;584742;586057
21-10-2020;579252;578523
22-10-2020;575588;577066
23-10-2020;577169;580193
24-10-2020;584089;583327
25-10-2020;577893;586206
26-10-2020;590146;595316
27-10-2020;586382;590884
28-10-2020;577230;591266
29-10-2020;580966;596649
30-10-2020;587470;598566
