Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2011;453251;474224
01-06-2011;451327;476333
02-06-2011;455085;476673
03-06-2011;452895;472807
04-06-2011;442354;463039
05-06-2011;442166;461032
06-06-2011;450660;473889
07-06-2011;454350;474779
08-06-2011;456323;476940
09-06-2011;460091;477460
10-06-2011;458791;475679
11-06-2011;444484;463070
12-06-2011;436224;453172
13-06-2011;442249;463220
14-06-2011;459093;475071
15-06-2011;457118;475220
16-06-2011;456840;476094
17-06-2011;459954;474747
18-06-2011;442903;465771
19-06-2011;445943;462907
20-06-2011;461346;477724
21-06-2011;455862;475705
22-06-2011;456266;474074
23-06-2011;455046;475676
24-06-2011;457152;474967
25-06-2011;439829;464650
26-06-2011;438690;460762
27-06-2011;449908;475028
28-06-2011;446865;476614
29-06-2011;446135;476320
