Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2012;207689;240563
01-04-2012;195704;232155
02-04-2012;217056;241584
03-04-2012;223904;241519
04-04-2012;219679;236350
05-04-2012;210790;229168
06-04-2012;209525;223429
07-04-2012;204723;211980
08-04-2012;198021;205547
09-04-2012;210977;214022
10-04-2012;208934;214504
11-04-2012;213678;216654
12-04-2012;213289;219479
13-04-2012;211594;214952
14-04-2012;198495;201133
15-04-2012;188766;184929
16-04-2012;197971;196785
17-04-2012;195523;199712
18-04-2012;190331;197036
19-04-2012;193152;198497
20-04-2012;189902;198835
21-04-2012;185899;190691
22-04-2012;180095;186991
23-04-2012;192081;197219
24-04-2012;191404;196685
25-04-2012;192158;198360
26-04-2012;194594;196993
27-04-2012;199095;198156
28-04-2012;199497;195998
29-04-2012;191667;185471
