Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2019;567708;577255
01-04-2019;569529;582306
02-04-2019;566741;575481
03-04-2019;571229;578069
04-04-2019;566910;580408
05-04-2019;572104;583254
06-04-2019;567326;574443
07-04-2019;559786;570372
08-04-2019;564547;577677
09-04-2019;562372;570997
10-04-2019;564296;569306
11-04-2019;568106;573361
12-04-2019;572237;575633
13-04-2019;568971;567783
14-04-2019;554365;562272
15-04-2019;570939;579227
16-04-2019;567792;577059
17-04-2019;565615;577674
18-04-2019;567482;581026
19-04-2019;571205;584909
20-04-2019;558517;574550
21-04-2019;551089;569627
22-04-2019;557089;576363
23-04-2019;552480;568680
24-04-2019;546950;561893
25-04-2019;549140;564648
26-04-2019;540624;564235
27-04-2019;545123;567358
28-04-2019;530330;553894
29-04-2019;544741;560377
