Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-10-2019;100796;96046
02-10-2019;102281;97484
03-10-2019;103768;99440
04-10-2019;105116;100537
05-10-2019;103777;99083
06-10-2019;104310;99597
07-10-2019;110451;104120
08-10-2019;118684;108612
09-10-2019;119508;108052
10-10-2019;116328;105708
11-10-2019;115319;105881
12-10-2019;114661;105722
13-10-2019;115548;107304
14-10-2019;119095;110950
15-10-2019;118758;110670
16-10-2019;119744;111071
17-10-2019;121629;111996
18-10-2019;118853;109329
19-10-2019;118028;108464
20-10-2019;117917;108388
21-10-2019;120398;110558
22-10-2019;120811;110983
23-10-2019;120932;111349
24-10-2019;121415;111966
25-10-2019;122573;113142
26-10-2019;123710;114290
27-10-2019;123574;114033
28-10-2019;126420;116831
29-10-2019;127604;118092
30-10-2019;126925;117371
