Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2017;232583;274797
01-09-2017;231973;266408
02-09-2017;230450;256829
03-09-2017;235264;251853
04-09-2017;253787;274978
05-09-2017;259956;277447
06-09-2017;269578;281538
07-09-2017;256588;279539
08-09-2017;248439;277469
09-09-2017;239391;264385
10-09-2017;240505;254268
11-09-2017;252825;278658
12-09-2017;257478;278205
13-09-2017;254466;272689
14-09-2017;252256;270494
15-09-2017;254443;267845
16-09-2017;219855;253040
17-09-2017;215786;245295
18-09-2017;251185;268078
19-09-2017;252007;267637
20-09-2017;243119;267210
21-09-2017;249858;270714
22-09-2017;248018;273750
23-09-2017;232592;261634
24-09-2017;232092;254818
25-09-2017;250570;283237
26-09-2017;252319;290542
27-09-2017;260650;294842
28-09-2017;259177;299047
29-09-2017;265682;298320
