Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2013;220064;248019
02-12-2013;242301;259012
03-12-2013;243987;268038
04-12-2013;246117;272524
05-12-2013;263947;273505
06-12-2013;255625;269759
07-12-2013;247891;263734
08-12-2013;240082;259972
09-12-2013;255012;276242
10-12-2013;258213;280239
11-12-2013;272086;285682
12-12-2013;278564;296627
13-12-2013;283268;300049
14-12-2013;268675;284776
15-12-2013;250157;277165
16-12-2013;271655;293936
17-12-2013;267307;298636
18-12-2013;268501;294567
19-12-2013;266711;290395
20-12-2013;264978;288150
21-12-2013;248418;278514
22-12-2013;241928;271134
23-12-2013;262848;281939
24-12-2013;260235;280139
25-12-2013;261719;277328
26-12-2013;267763;282921
27-12-2013;269998;280983
28-12-2013;261112;274323
29-12-2013;253278;268912
30-12-2013;255654;271619
