Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2019;318188;261537
01-04-2019;315390;269733
02-04-2019;310966;268327
03-04-2019;306287;265884
04-04-2019;311178;262679
05-04-2019;315794;261537
06-04-2019;321455;254536
07-04-2019;311844;250143
08-04-2019;317889;262996
09-04-2019;302155;268197
10-04-2019;304695;269911
11-04-2019;299647;272387
12-04-2019;293383;268659
13-04-2019;308003;261553
14-04-2019;303880;256462
15-04-2019;299183;262792
16-04-2019;286511;259528
17-04-2019;291844;257132
18-04-2019;291035;255411
19-04-2019;293614;255980
20-04-2019;301544;250000
21-04-2019;287176;244160
22-04-2019;288079;250583
23-04-2019;288212;246910
24-04-2019;286886;244154
25-04-2019;283247;241552
26-04-2019;281399;242260
27-04-2019;280891;236809
28-04-2019;288221;235156
29-04-2019;280601;246950
