Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2013;560013;546107
02-07-2013;560762;550689
03-07-2013;568861;558879
04-07-2013;567754;561113
05-07-2013;574205;560241
06-07-2013;521575;521642
07-07-2013;508023;508816
08-07-2013;552727;552350
09-07-2013;562111;549588
10-07-2013;563303;548543
11-07-2013;569045;549774
12-07-2013;548631;547833
13-07-2013;516199;513564
14-07-2013;489972;499190
15-07-2013;537531;544887
16-07-2013;529596;542502
17-07-2013;540724;540987
18-07-2013;539483;541377
19-07-2013;532786;542735
20-07-2013;499945;510884
21-07-2013;501211;500819
22-07-2013;535056;539189
23-07-2013;540705;541195
24-07-2013;550266;539880
25-07-2013;546322;543163
26-07-2013;537495;544366
27-07-2013;509313;514034
28-07-2013;491900;499200
29-07-2013;539277;542555
30-07-2013;554464;545702
