Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-05-2017;2534631;2493601
02-05-2017;2623822;2594109
03-05-2017;2628263;2598424
04-05-2017;2635870;2607061
05-05-2017;2639719;2608794
06-05-2017;2600245;2545599
07-05-2017;2562446;2516158
08-05-2017;2584136;2540699
09-05-2017;2560686;2517466
10-05-2017;2709897;2672381
11-05-2017;2728773;2691069
12-05-2017;2719380;2683966
13-05-2017;2633639;2591306
14-05-2017;2581860;2544091
15-05-2017;2666743;2638894
16-05-2017;2672790;2646432
17-05-2017;2667653;2648788
18-05-2017;2636239;2618908
19-05-2017;2604637;2588126
20-05-2017;2511228;2488877
21-05-2017;2481680;2466839
22-05-2017;2594769;2582740
23-05-2017;2599304;2583488
24-05-2017;2599414;2576159
25-05-2017;2566127;2549167
26-05-2017;2561690;2544396
27-05-2017;2474108;2456565
28-05-2017;2459988;2444534
29-05-2017;2586392;2560958
30-05-2017;2590238;2560491
