Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-05-2018;273056;242341
01-06-2018;274755;239391
02-06-2018;276928;233146
03-06-2018;274550;229130
04-06-2018;273198;240417
05-06-2018;276606;243977
06-06-2018;276892;245655
07-06-2018;276117;243156
08-06-2018;278695;242961
09-06-2018;274770;243070
10-06-2018;265777;232003
11-06-2018;267251;233011
12-06-2018;267162;233362
13-06-2018;264023;243726
14-06-2018;270048;253477
15-06-2018;270326;260043
16-06-2018;262977;253511
17-06-2018;255272;240995
18-06-2018;259515;248781
19-06-2018;262702;253759
20-06-2018;269722;263983
21-06-2018;272445;271212
22-06-2018;277853;278024
23-06-2018;268461;265503
24-06-2018;257104;255684
25-06-2018;276677;273398
26-06-2018;283262;282084
27-06-2018;292782;296246
28-06-2018;302368;306956
29-06-2018;306100;309105
