Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2019;256309;240320
01-09-2019;254265;239216
02-09-2019;271582;247889
03-09-2019;271886;249496
04-09-2019;273502;253090
05-09-2019;270788;254318
06-09-2019;261917;248927
07-09-2019;249895;240794
08-09-2019;242840;235545
09-09-2019;242735;244237
10-09-2019;238058;242426
11-09-2019;242483;244646
12-09-2019;241381;245489
13-09-2019;238592;243386
14-09-2019;226028;236927
15-09-2019;227223;232923
16-09-2019;251869;237117
17-09-2019;249079;239790
18-09-2019;247635;239490
19-09-2019;249187;236415
20-09-2019;248448;237886
21-09-2019;257654;237595
22-09-2019;255979;238687
23-09-2019;262258;246217
24-09-2019;268027;246398
25-09-2019;258295;250176
26-09-2019;268107;255084
27-09-2019;274588;254084
28-09-2019;268552;245373
29-09-2019;255217;239058
