Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2017;107246;95178
01-11-2017;107181;95144
02-11-2017;107463;95531
03-11-2017;110585;98601
04-11-2017;109621;97585
05-11-2017;107819;95812
06-11-2017;107688;95736
07-11-2017;107499;95515
08-11-2017;108023;95910
09-11-2017;109550;97560
10-11-2017;112472;100345
11-11-2017;109033;97219
12-11-2017;109919;97868
13-11-2017;113436;101491
14-11-2017;115411;103472
15-11-2017;117113;105062
16-11-2017;118764;106753
17-11-2017;120153;107986
18-11-2017;122442;110401
19-11-2017;124044;111883
20-11-2017;127027;114691
21-11-2017;125751;113639
22-11-2017;123542;111283
23-11-2017;124625;112208
24-11-2017;126482;114022
25-11-2017;126064;113821
26-11-2017;127018;114791
27-11-2017;126673;114518
28-11-2017;124278;112004
29-11-2017;128367;115920
