Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-08-2015;583994;555920
01-09-2015;579555;556450
02-09-2015;568462;565811
03-09-2015;570725;568422
04-09-2015;582405;574560
05-09-2015;568356;545851
06-09-2015;556375;534871
07-09-2015;574692;576083
08-09-2015;570133;581774
09-09-2015;577078;586464
10-09-2015;577049;591276
11-09-2015;570901;587661
12-09-2015;555461;561247
13-09-2015;544482;553013
14-09-2015;582341;593269
15-09-2015;598103;591619
16-09-2015;590914;590332
17-09-2015;591806;590006
18-09-2015;585828;581914
19-09-2015;573454;547047
20-09-2015;570913;539690
21-09-2015;614345;578189
22-09-2015;601911;579304
23-09-2015;606160;582959
24-09-2015;605031;583449
25-09-2015;599001;578664
26-09-2015;582097;545992
27-09-2015;570377;537625
28-09-2015;602599;584780
29-09-2015;603895;594317
