Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2020;2439168;2399473
02-07-2020;2491383;2467071
03-07-2020;2519639;2489627
04-07-2020;2468094;2428300
05-07-2020;2434812;2403428
06-07-2020;2553035;2526053
07-07-2020;2585348;2559836
08-07-2020;2566911;2546189
09-07-2020;2517400;2496306
10-07-2020;2512756;2489006
11-07-2020;2442576;2416341
12-07-2020;2437529;2410174
13-07-2020;2531645;2513707
14-07-2020;2524225;2506979
15-07-2020;2518139;2498344
16-07-2020;2525350;2502948
17-07-2020;2517599;2488104
18-07-2020;2448561;2414529
19-07-2020;2423977;2394790
20-07-2020;2524082;2501127
21-07-2020;2511302;2487423
22-07-2020;2513382;2489478
23-07-2020;2503700;2478745
24-07-2020;2494747;2467220
25-07-2020;2436775;2402693
26-07-2020;2405899;2377187
27-07-2020;2500815;2480468
28-07-2020;2507699;2489337
29-07-2020;2538103;2510673
30-07-2020;2542561;2518137
