Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-07-2012;444967;472693
02-07-2012;457022;485102
03-07-2012;455473;487571
04-07-2012;453360;486342
05-07-2012;459260;491171
06-07-2012;459100;489037
07-07-2012;443558;476948
08-07-2012;439145;471414
09-07-2012;455742;487371
10-07-2012;461787;487489
11-07-2012;463152;488618
12-07-2012;460521;488681
13-07-2012;460195;488683
14-07-2012;452253;477299
15-07-2012;447187;475138
16-07-2012;463319;487934
17-07-2012;460413;488059
18-07-2012;463164;486052
19-07-2012;458664;485831
20-07-2012;461090;488899
21-07-2012;451918;479885
22-07-2012;448820;478416
23-07-2012;464675;492799
24-07-2012;470307;493497
25-07-2012;466880;491509
26-07-2012;473158;493734
27-07-2012;473604;494135
28-07-2012;460067;482832
29-07-2012;452427;477931
30-07-2012;467225;490126
