Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-03-2013;239977;259355
02-03-2013;220164;250006
03-03-2013;217384;246733
04-03-2013;239112;260081
05-03-2013;251291;267235
06-03-2013;257968;270698
07-03-2013;248560;264116
08-03-2013;226429;241612
09-03-2013;228562;246022
10-03-2013;231475;244701
11-03-2013;247562;254135
12-03-2013;244623;251525
13-03-2013;242305;254157
14-03-2013;251939;247300
15-03-2013;248758;245354
16-03-2013;229787;232641
17-03-2013;227147;233652
18-03-2013;242978;255419
19-03-2013;242711;257503
20-03-2013;250510;254251
21-03-2013;245043;248284
22-03-2013;239714;244431
23-03-2013;233831;236050
24-03-2013;230434;237083
25-03-2013;242069;258869
26-03-2013;245041;259932
27-03-2013;244903;259206
28-03-2013;238130;257240
29-03-2013;243462;260402
30-03-2013;234931;247972
