Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-12-2012;3099613;3044994
02-12-2012;3048970;2994998
03-12-2012;3209324;3161039
04-12-2012;3219695;3172691
05-12-2012;3221949;3171123
06-12-2012;3244610;3187885
07-12-2012;3266698;3208986
08-12-2012;3192367;3118603
09-12-2012;3146395;3074025
10-12-2012;3322655;3256029
11-12-2012;3339133;3276768
12-12-2012;3376957;3318680
13-12-2012;3424361;3356219
14-12-2012;3449166;3376393
15-12-2012;3364429;3288699
16-12-2012;3326763;3255672
17-12-2012;3511066;3450724
18-12-2012;3548514;3488193
19-12-2012;3569949;3504459
20-12-2012;3593181;3519546
21-12-2012;3577836;3518859
22-12-2012;3477889;3399772
23-12-2012;3412880;3351466
24-12-2012;3564448;3519601
25-12-2012;3551749;3503831
26-12-2012;3494179;3445806
27-12-2012;3401390;3345348
28-12-2012;3315831;3266987
29-12-2012;3220071;3178916
30-12-2012;3146568;3086038
