Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-03-2012;2825097;2798690
01-04-2012;2768124;2745943
02-04-2012;2892749;2867841
03-04-2012;2903179;2877677
04-04-2012;2885081;2857910
05-04-2012;2876590;2849265
06-04-2012;2863483;2838141
07-04-2012;2747652;2725375
08-04-2012;2695548;2665419
09-04-2012;2808461;2780133
10-04-2012;2805712;2775049
11-04-2012;2803369;2768397
12-04-2012;2807972;2773117
13-04-2012;2801876;2766917
14-04-2012;2664664;2631581
15-04-2012;2539527;2508595
16-04-2012;2667829;2638914
17-04-2012;2662960;2629187
18-04-2012;2667279;2626459
19-04-2012;2668084;2627927
20-04-2012;2656244;2615843
21-04-2012;2562925;2511138
22-04-2012;2500319;2462095
23-04-2012;2618700;2582782
24-04-2012;2591412;2555479
25-04-2012;2596017;2557486
26-04-2012;2598509;2558274
27-04-2012;2592027;2550376
28-04-2012;2564977;2520328
29-04-2012;2447541;2408275
