Дата;Генерация, МВт*ч;Потребление, МВт*ч
01-08-2016;262991;264964
02-08-2016;270344;269332
03-08-2016;263204;272196
04-08-2016;259578;273946
05-08-2016;266645;270204
06-08-2016;248843;251531
07-08-2016;246763;248497
08-08-2016;266057;269783
09-08-2016;273427;264541
10-08-2016;263311;265033
11-08-2016;262911;268541
12-08-2016;261177;268821
13-08-2016;241374;253691
14-08-2016;240581;249561
15-08-2016;266950;270909
16-08-2016;266343;268135
17-08-2016;259585;272818
18-08-2016;259167;275506
19-08-2016;258409;274020
20-08-2016;246064;258129
21-08-2016;240341;250920
22-08-2016;276628;274989
23-08-2016;272268;276036
24-08-2016;271645;273678
25-08-2016;269393;271829
26-08-2016;266843;267847
27-08-2016;247024;248277
28-08-2016;238504;239926
29-08-2016;255295;258729
30-08-2016;255740;258294
