Дата;Генерация, МВт*ч;Потребление, МВт*ч
31-10-2020;2916749;2869663
01-11-2020;2875135;2845883
02-11-2020;2969406;2947002
03-11-2020;2963408;2944149
04-11-2020;2901861;2876233
05-11-2020;2961263;2945712
06-11-2020;2978892;2956311
07-11-2020;2923954;2891691
08-11-2020;2899434;2866030
09-11-2020;3014565;2987249
10-11-2020;3040486;3010250
11-11-2020;3079433;3038799
12-11-2020;3103624;3055647
13-11-2020;3108085;3071123
14-11-2020;3060452;3014307
15-11-2020;3036629;3002710
16-11-2020;3169683;3141699
17-11-2020;3205982;3172629
18-11-2020;3241331;3201471
19-11-2020;3238289;3195763
20-11-2020;3224532;3191706
21-11-2020;3130497;3093792
22-11-2020;3100931;3064108
23-11-2020;3206467;3174324
24-11-2020;3203099;3165232
25-11-2020;3200141;3172048
26-11-2020;3222528;3190696
27-11-2020;3239462;3207846
28-11-2020;3202336;3144509
29-11-2020;984793;973065
